run,operation,started,time,status,label,batch_size,lr,sample_file,epochs,hidden_size,loss_train,max_acc_train,loss_test,max_acc_test,acc_test,acc_train,output_size,tsample,tsr_stop,sc_true,sc_false,l1_loss_train,l2_loss_train,l1_loss_test,l2_loss_test,network,path,bin_duration,data_path,save_dir,threshold,prob
338f2624,vtsnn:tact,2020-03-09 20:49:18,0:02:56,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,2,500,32,0.9056410789489746,1.0,111.42671966552734,0.7166666388511658,0.6499999761581421,1.0,,325,325,150,5,0.1843850463628769,4062.385009765625,0.1829492300748825,3973.665771484375,,,,,,,
9a648782,vtsnn:tact_ann,2020-03-09 20:48:02,0:08:19,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=1,8,0.0001,1,600,32,0.0019395609851926565,1.0,0.26366767287254333,0.550000011920929,0.5333333611488342,1.0,,,,,,,,,,,,,,,,
69c409a2,vtsnn:tact,2020-03-09 20:46:20,0:02:57,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,2,500,32,1.0314358472824097,1.0,112.27845764160156,0.7166666388511658,0.6666666865348816,1.0,,325,325,150,5,0.2054775506258011,4670.404296875,0.20522235333919525,4560.302734375,,,,,,,
fa523a26,vtsnn:tact,2020-03-09 20:43:20,0:03:00,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,1,500,32,1.1182050704956055,1.0,104.29769134521484,0.7666666507720947,0.6666666865348816,1.0,,325,325,150,5,0.17455407977104187,3868.151611328125,0.1714317947626114,3649.006591796875,,,,,,,
fa39ecfd,vtsnn:tact,2020-03-09 20:40:23,0:02:56,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,1,500,32,2.0671794414520264,1.0,100.27922058105469,0.800000011920929,0.7833333611488342,1.0,,325,325,150,5,0.18099159002304077,4294.06982421875,0.17863881587982178,4059.48681640625,,,,,,,
9befc7a4,vtsnn:tact_ann,2020-03-09 20:39:40,0:08:21,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=1,8,0.0001,1,600,32,0.0013635206269100308,1.0,0.2707827389240265,0.5833333134651184,0.5333333611488342,1.0,,,,,,,,,,,,,,,,
0acd194f,vtsnn:tact,2020-03-09 20:37:30,0:02:52,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,1,500,32,4.616974830627441,1.0,127.49191284179688,0.7666666507720947,0.6333333253860474,1.0,,325,325,150,5,0.1663782149553299,3546.626953125,0.16863881051540375,3506.99169921875,,,,,,,
ca717c0a,vtsnn:tact_ann,2020-03-09 20:24:50,0:09:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=5,8,0.0001,5,600,32,0.0009022891754284501,1.0,0.3535890579223633,0.4333333373069763,0.4333333373069763,1.0,,,,,,,,,,,,,,,,
72d79331,vtsnn:tact_ann,2020-03-09 20:24:44,0:09:05,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=5,8,0.0001,5,600,32,0.005436827428638935,1.0,0.3237352669239044,0.44999998807907104,0.38333332538604736,1.0,,,,,,,,,,,,,,,,
7b8f1255,vtsnn:tact_ann,2020-03-09 20:24:30,0:09:10,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=5,8,0.0001,5,600,32,0.0019194759661331773,1.0,0.31485456228256226,0.550000011920929,0.5166666507720947,1.0,,,,,,,,,,,,,,,,
f71e272e,vtsnn:tact_ann,2020-03-09 20:15:32,0:09:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=4,8,0.0001,4,600,32,0.007732291705906391,1.0,0.28849977254867554,0.5333333611488342,0.5333333611488342,0.987500011920929,,,,,,,,,,,,,,,,
0c9288fc,vtsnn:tact_ann,2020-03-09 20:15:31,0:09:18,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=4,8,0.0001,4,600,32,0.0031097321771085262,1.0,0.3047593832015991,0.5666666626930237,0.5333333611488342,1.0,,,,,,,,,,,,,,,,
96a5d489,vtsnn:tact_ann,2020-03-09 20:15:09,0:09:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=4,8,0.0001,4,600,32,0.0028300450649112463,1.0,0.27000224590301514,0.5333333611488342,0.4833333194255829,1.0,,,,,,,,,,,,,,,,
3665bea8,vtsnn:tact_ann,2020-03-09 20:06:33,0:08:58,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=3,8,0.0001,3,600,32,0.0022805992048233747,1.0,0.27597537636756897,0.6333333253860474,0.5833333134651184,1.0,,,,,,,,,,,,,,,,
bf88202a,vtsnn:tact_ann,2020-03-09 20:06:25,0:09:06,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=3,8,0.0001,3,600,32,0.005156899336725473,1.0,0.28716593980789185,0.6499999761581421,0.550000011920929,0.9958333373069763,,,,,,,,,,,,,,,,
10887f09,vtsnn:tact_ann,2020-03-09 20:05:58,0:09:10,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=3,8,0.0001,3,600,32,0.0017893577460199594,1.0,0.20193852484226227,0.6333333253860474,0.550000011920929,1.0,,,,,,,,,,,,,,,,
ce56ea48,vtsnn:tact_ann,2020-03-09 19:57:44,0:08:48,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=2,8,0.0001,2,600,32,0.0013215169310569763,1.0,0.3425958454608917,0.5166666507720947,0.4000000059604645,1.0,,,,,,,,,,,,,,,,
2cd2d08b,vtsnn:tact_ann,2020-03-09 19:57:29,0:08:55,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=2,8,0.0001,2,600,32,0.0027468125335872173,1.0,0.2704537808895111,0.6000000238418579,0.5333333611488342,0.9958333373069763,,,,,,,,,,,,,,,,
9cbed93a,vtsnn:tact_ann,2020-03-09 19:56:57,0:09:01,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=2,8,0.0001,2,600,32,0.003776292549446225,1.0,0.2923148274421692,0.5333333611488342,0.4833333194255829,1.0,,,,,,,,,,,,,,,,
5aa85323,vtsnn:tact_ann,2020-03-09 19:48:48,0:08:55,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=1,8,0.0001,1,600,32,0.003007018705829978,1.0,0.309394508600235,0.44999998807907104,0.4333333373069763,1.0,,,,,,,,,,,,,,,,
861c0b92,vtsnn:tact_ann,2020-03-09 19:48:36,0:08:52,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=1,8,0.0001,1,600,32,0.002922189189121127,1.0,0.2947836220264435,0.5333333611488342,0.4166666567325592,1.0,,,,,,,,,,,,,,,,
db018837,vtsnn:tact_ann,2020-03-09 19:48:11,0:08:45,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=600 hidden_size=32 lr=0.0001 sample_file=1,8,0.0001,1,600,32,0.0027904072776436806,1.0,0.2812318205833435,0.6000000238418579,0.4166666567325592,1.0,,,,,,,,,,,,,,,,
41099bcf,vtsnn:mm,2020-03-06 20:43:57,0:31:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,5,500,,0.7051795125007629,1.0,96.36672973632812,0.7833333611488342,0.7833333611488342,1.0,,325,325,150,5,0.33654913306236267,6132.90380859375,0.33669012784957886,6114.9814453125,,,,,,,
88cad422,vtsnn:mm,2020-03-06 20:42:45,0:32:18,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,5,500,,0.5774872303009033,1.0,93.51691436767578,0.800000011920929,0.7333333492279053,1.0,,325,325,150,5,0.3132399320602417,5334.7646484375,0.3172261714935303,5363.04833984375,,,,,,,
18654301,vtsnn:mm,2020-03-06 20:41:55,0:32:12,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,5,500,,0.45502567291259766,1.0,89.31230163574219,0.8333333134651184,0.8333333134651184,1.0,,325,325,150,5,0.3526499569416046,6913.9755859375,0.35141050815582275,6827.60009765625,,,,,,,
97cbfa5c,vtsnn:mm,2020-03-06 20:40:29,0:32:49,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,5,500,,0.46487191319465637,1.0,104.56999969482422,0.75,0.75,1.0,,325,325,150,5,0.33372262120246887,6057.9326171875,0.33255311846733093,6004.49462890625,,,,,,,
3bfe748d,vtsnn:viz,2020-03-06 20:14:08,0:31:29,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,,32.60641098022461,1.0,157.611328125,0.7666666507720947,0.5333333611488342,0.9833333492279053,,325,325,150,5,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,
4b766c63,vtsnn:mm,2020-03-06 20:02:40,0:41:17,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,4,500,,0.8806154727935791,1.0,72.75961303710938,0.8666666746139526,0.8500000238418579,1.0,,325,325,150,5,0.33243322372436523,5833.38623046875,0.33398765325546265,5757.26123046875,,,,,,,
f11b6a53,vtsnn:mm,2020-03-06 20:01:28,0:40:27,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,4,500,,1.1693333387374878,1.0,93.7034683227539,0.800000011920929,0.7833333611488342,1.0,,325,325,150,5,0.3256947100162506,5920.712890625,0.32671284675598145,5867.6640625,,,,,,,
59ce984c,vtsnn:mm,2020-03-06 20:01:07,0:41:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,4,500,,0.4282051920890808,1.0,61.46692657470703,0.9166666865348816,0.8666666746139526,1.0,,325,325,150,5,0.30936184525489807,5075.53857421875,0.3127392530441284,5071.01611328125,,,,,,,
2abb774f,vtsnn:mm,2020-03-06 19:59:48,0:40:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,4,500,,0.5790769457817078,1.0,69.48211669921875,0.8833333253860474,0.8500000238418579,1.0,,325,325,150,5,0.34977981448173523,6577.3046875,0.34903255105018616,6484.564453125,,,,,,,
ce43a04c,vtsnn:viz,2020-03-06 19:41:31,0:32:36,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,4,500,,43.21625518798828,1.0,141.23806762695312,0.7666666507720947,0.5833333134651184,0.9458333253860474,,325,325,150,5,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,
8e8cbd53,vtsnn:tact,2020-03-06 19:13:45,0:31:18,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,32,21.54533576965332,1.0,110.74884033203125,0.7833333611488342,0.75,0.9750000238418579,,325,325,150,5,0.2021390050649643,4493.9765625,0.2021259069442749,4358.9091796875,,,,,,,
7be17fca,vtsnn:mm,2020-03-06 19:13:44,0:47:43,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,3,500,,1.5480512380599976,1.0,95.55326080322266,0.75,0.7166666388511658,1.0,,325,325,150,5,0.3211432099342346,5592.30126953125,0.3195613920688629,5433.49609375,,,,,,,
f3349397,vtsnn:mm,2020-03-06 19:13:36,0:49:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,3,500,,0.6816410422325134,1.0,83.849609375,0.8666666746139526,0.800000011920929,1.0,,325,325,150,5,0.33161863684654236,6304.68603515625,0.32732418179512024,6077.88671875,,,,,,,
498b8d03,vtsnn:mm,2020-03-06 19:11:33,0:48:14,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,3,500,,0.29753848910331726,1.0,72.49269104003906,0.8833333253860474,0.8333333134651184,1.0,,325,325,150,5,0.3136190176010132,5416.82421875,0.31175851821899414,5270.1201171875,,,,,,,
f2b77119,vtsnn:mm,2020-03-06 19:11:29,0:49:38,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,3,500,,1.1442561149597168,1.0,73.06537628173828,0.9333333373069763,0.8999999761581421,1.0,,325,325,150,5,0.3139555752277374,5328.5302734375,0.3091839849948883,5108.2109375,,,,,,,
f62b71f7,vtsnn:viz,2020-03-06 18:44:10,0:57:21,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,3,500,,27.579898834228516,1.0,119.5167236328125,0.7333333492279053,0.6833333373069763,0.987500011920929,,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
036bc9d2,vtsnn:tact,2020-03-06 18:25:26,0:48:17,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,4,500,32,0.8971795439720154,1.0,114.20672607421875,0.7333333492279053,0.7333333492279053,1.0,,325,325,150,5,0.1818505823612213,4249.9033203125,0.18272987008094788,4193.76171875,,,,,,,
7936d875,vtsnn:viz,2020-03-06 17:57:40,1:14:12,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,,40.41881561279297,1.0,132.86114501953125,0.699999988079071,0.6166666746139526,0.949999988079071,,325,325,150,5,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,
e64ed1af,vtsnn:mm,2020-03-06 17:57:21,1:16:22,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,2,500,,0.2821538746356964,1.0,70.4324951171875,0.9166666865348816,0.8666666746139526,1.0,,325,325,150,5,0.3334326148033142,6226.13623046875,0.3375309705734253,6286.45361328125,,,,,,,
c19cd94b,vtsnn:mm,2020-03-06 17:56:53,1:16:43,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,2,500,,0.40415385365486145,1.0,91.23153686523438,0.7833333611488342,0.75,1.0,,325,325,150,5,0.3189236521720886,5431.75048828125,0.3186511695384979,5419.39599609375,,,,,,,
28242df7,vtsnn:viz,2020-03-06 17:55:59,1:14:46,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,,39.762718200683594,1.0,142.60018920898438,0.7333333492279053,0.550000011920929,0.9624999761581421,,325,325,150,5,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,
9f630158,vtsnn:mm,2020-03-06 17:55:26,1:16:07,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,2,500,,0.5921539068222046,1.0,79.53384399414062,0.8333333134651184,0.8166666626930237,1.0,,325,325,150,5,0.30420824885368347,5109.72021484375,0.30501413345336914,5057.39111328125,,,,,,,
0ee679b3,vtsnn:viz,2020-03-06 17:55:05,1:14:06,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,,61.68147659301758,1.0,122.40940856933594,0.7166666388511658,0.6333333253860474,0.925000011920929,,325,325,150,5,0.1179194301366806,1560.411376953125,0.11649861931800842,1519.9837646484375,,,,,,,
44bd3790,vtsnn:mm,2020-03-06 17:54:43,1:16:45,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,2,500,,0.25579485297203064,1.0,73.25288391113281,0.8833333253860474,0.8500000238418579,1.0,,325,325,150,5,0.32727938890457153,5900.6220703125,0.3308458924293518,6005.435546875,,,,,,,
b0b8d0f8,vtsnn:tact,2020-03-06 17:35:32,0:49:54,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,3,500,32,1.9215898513793945,1.0,127.53211975097656,0.7666666507720947,0.6499999761581421,1.0,,325,325,150,5,0.1744050532579422,3677.31298828125,0.17038312554359436,3490.882080078125,,,,,,,
e953ba89,vtsnn:viz,2020-03-06 17:28:49,1:15:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,2,500,,41.50553894042969,1.0,176.17115783691406,0.6499999761581421,0.550000011920929,0.9416666626930237,,325,325,150,5,0.11715611070394516,1528.9581298828125,0.11927776038646698,1635.7274169921875,,,,,,,
101a88b5,vtsnn:tact,2020-03-06 16:46:06,0:49:26,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=2 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,2,500,32,1.398256540298462,1.0,105.13345336914062,0.7833333611488342,0.7666666507720947,1.0,,325,325,150,5,0.13964062929153442,2737.852783203125,0.13192157447338104,2441.398193359375,,,,,,,
c5ab5e32,vtsnn:viz,2020-03-06 16:43:32,1:14:07,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,4,500,,46.703495025634766,1.0,235.8455810546875,0.75,0.46666666865348816,0.9291666746139526,,325,325,150,5,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,
01b34208,vtsnn:viz,2020-03-06 16:42:04,1:13:01,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,4,500,,52.699337005615234,1.0,132.32998657226562,0.7666666507720947,0.6000000238418579,0.949999988079071,,325,325,150,5,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,
8415e893,vtsnn:viz,2020-03-06 16:41:53,1:14:05,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=4 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,4,500,,27.22615623474121,1.0,138.26808166503906,0.75,0.6499999761581421,0.9750000238418579,,325,325,150,5,0.11758960783481598,1555.8572998046875,0.11766394227743149,1535.7891845703125,,,,,,,
3c4627f7,vtsnn:mm,2020-03-06 16:39:55,1:17:25,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,1,500,,0.3828718662261963,1.0,76.4638442993164,0.8500000238418579,0.8166666626930237,1.0,,325,325,150,5,0.32959476113319397,5911.373046875,0.3283374309539795,5722.22021484375,,,,,,,
f498ae3c,vtsnn:mm,2020-03-06 16:39:50,1:17:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,1,500,,1.1539487838745117,1.0,90.0669174194336,0.8333333134651184,0.8333333134651184,1.0,,325,325,150,5,0.32261016964912415,5763.9541015625,0.3184399902820587,5452.9091796875,,,,,,,
f4687e8a,vtsnn:mm,2020-03-06 16:39:45,1:15:40,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,1,500,,0.4258461892604828,1.0,91.39402770996094,0.8166666626930237,0.7833333611488342,1.0,,325,325,150,5,0.3235125243663788,5779.25341796875,0.3199247717857361,5542.572265625,,,,,,,
31ee3d8d,vtsnn:mm,2020-03-06 16:39:40,1:15:03,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.001,1,500,,5.745641708374023,1.0,78.22845458984375,0.8500000238418579,0.800000011920929,1.0,,325,325,150,5,0.323609322309494,5717.259765625,0.32298964262008667,5548.60595703125,,,,,,,
1e7001ac,vtsnn:tact,2020-03-06 16:24:51,0:21:14,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,1,500,32,2.399230718612671,1.0,96.06230163574219,0.8666666746139526,0.7666666507720947,1.0,,325,325,150,5,0.27275121212005615,6713.43505859375,0.2715640068054199,6582.29931640625,,,,,,,
c16dcf42,vtsnn:viz,2020-03-06 16:24:38,1:04:11,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=1 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,1,500,,41.50857162475586,1.0,163.31808471679688,0.6499999761581421,0.550000011920929,0.9666666388511658,,325,325,150,5,0.11750952899456024,1555.20166015625,0.11795279383659363,1538.03466796875,,,,,,,
f9c2a1b4,vtsnn:viz,2020-03-06 16:05:05,0:38:26,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,3,500,,48.427486419677734,1.0,130.54443359375,0.7333333492279053,0.6166666746139526,0.9416666626930237,,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
8acd702e,vtsnn:viz,2020-03-06 16:04:33,0:37:20,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,3,500,,43.0936393737793,1.0,125.98095703125,0.7166666388511658,0.6333333253860474,0.9624999761581421,,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
ef330292,vtsnn:viz,2020-03-06 16:04:21,0:37:42,completed,batch_size=8 checkpoint_dir=. data_dir=/home/…/data_VT_SNN epochs=500 lr=0.01 output_size=20 sample_file=3 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,3,500,,43.6162109375,1.0,137.58653259277344,0.7333333492279053,0.6166666746139526,0.9583333134651184,,325,325,150,5,0.11777736991643906,1558.8477783203125,0.11690913885831833,1522.8817138671875,,,,,,,
55f0f2b2,vtsnn:tact,2020-03-06 15:51:21,0:26:23,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,32,9.000616073608398,1.0,120.51826477050781,0.7333333492279053,0.6499999761581421,0.9958333373069763,,325,325,150,5,0.2162535935640335,4974.75146484375,0.21791617572307587,4957.29443359375,,,,,,,
b3b4c2c4,vtsnn:tact,2020-03-06 15:41:25,0:33:16,completed,batch_size=8 checkpoint_dir=/…/logged_models data_dir=/home/…/data_VT_SNN epochs=500 hidden_size=32 lr=0.01 sample_file=5 sc_false=5 sc_true=150 tsample=325 tsr_stop=325,8,0.01,5,500,32,0.9466667175292969,1.0,110.39115905761719,0.7666666507720947,0.7333333492279053,1.0,,325,325,150,5,0.21115505695343018,5008.31982421875,0.21531249582767487,5025.33056640625,,,,,,,
